device_id,text_path,total_words,tech_stat_terms_count,bio_label_terms_count,structural_social_terms_count,structural_core_count,mismatch_numerator,mismatch_denominator,mismatch_metric,mismatch_metric_is_inf,mismatch_metric_safe
K241561,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241561.txt,5196,6,0,14,0,6,14,0.42857142857142855,0,0.428571
K251342,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251342.txt,3471,3,0,7,0,3,7,0.42857142857142855,0,0.428571
K252054,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K252054.txt,3927,6,0,14,0,6,14,0.42857142857142855,0,0.428571
K252217,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K252217.txt,4111,3,0,7,0,3,7,0.42857142857142855,0,0.428571
K252328,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K252328.txt,3673,3,0,7,0,3,7,0.42857142857142855,0,0.428571
K243449,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243449.txt,4191,7,0,17,0,7,17,0.4117647058823529,0,0.411765
K182798,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K182798.txt,2962,2,0,5,0,2,5,0.4,0,0.400000
K183202,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K183202.txt,2458,2,0,5,0,2,5,0.4,0,0.400000
K191928,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K191928.txt,2214,2,0,5,0,2,5,0.4,0,0.400000
K200621,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K200621.txt,2116,2,0,5,0,2,5,0.4,0,0.400000
K203696,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K203696.txt,2318,4,0,10,0,4,10,0.4,0,0.400000
K213999,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K213999.txt,2486,2,0,5,0,2,5,0.4,0,0.400000
K220939,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K220939.txt,3671,2,0,5,0,2,5,0.4,0,0.400000
K223180,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K223180.txt,2466,2,0,5,0,2,5,0.4,0,0.400000
K223212,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K223212.txt,2187,2,0,5,0,2,5,0.4,0,0.400000
K223240,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K223240.txt,3014,4,0,10,0,4,10,0.4,0,0.400000
K223905,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K223905.txt,2704,2,0,5,0,2,5,0.4,0,0.400000
K230346,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K230346.txt,2874,2,0,5,0,2,5,0.4,0,0.400000
K231094,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K231094.txt,3048,4,0,10,0,4,10,0.4,0,0.400000
K231130,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K231130.txt,3711,2,0,5,0,2,5,0.4,0,0.400000
K231384,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K231384.txt,2715,4,0,10,0,4,10,0.4,0,0.400000
K231587,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K231587.txt,4219,2,0,5,0,2,5,0.4,0,0.400000
K231767,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K231767.txt,2694,4,0,10,0,4,10,0.4,0,0.400000
K232145,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K232145.txt,5603,2,0,5,0,2,5,0.4,0,0.400000
K232305,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K232305.txt,5217,4,0,10,0,4,10,0.4,0,0.400000
K232381,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K232381.txt,2837,2,0,5,0,2,5,0.4,0,0.400000
K232765,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K232765.txt,4189,2,0,5,0,2,5,0.4,0,0.400000
K240704,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240704.txt,4315,2,0,5,0,2,5,0.4,0,0.400000
K241633,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241633.txt,3054,4,0,10,0,4,10,0.4,0,0.400000
K241961,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241961.txt,2390,2,0,5,0,2,5,0.4,0,0.400000
K243617,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243617.txt,4166,4,0,10,0,4,10,0.4,0,0.400000
K250119,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250119.txt,3442,2,0,5,0,2,5,0.4,0,0.400000
K250330,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250330.txt,3988,4,0,10,0,4,10,0.4,0,0.400000
K251532,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251532.txt,4742,4,0,10,0,4,10,0.4,0,0.400000
K251673,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251673.txt,2648,2,0,5,0,2,5,0.4,0,0.400000
K252586,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K252586.txt,3604,4,0,10,0,4,10,0.4,0,0.400000
K183089,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K183089.txt,2884,3,0,8,0,3,8,0.375,0,0.375000
K203610,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K203610.txt,2552,3,0,8,0,3,8,0.375,0,0.375000
K210069,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K210069.txt,2591,3,0,8,0,3,8,0.375,0,0.375000
K231855,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K231855.txt,3590,3,0,8,0,3,8,0.375,0,0.375000
K240791,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240791.txt,4864,3,0,8,0,3,8,0.375,0,0.375000
K241245,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241245.txt,3932,3,0,8,0,3,8,0.375,0,0.375000
K243684,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243684.txt,3544,3,0,8,0,3,8,0.375,0,0.375000
K250288,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250288.txt,3262,3,0,8,0,3,8,0.375,0,0.375000
K251029,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251029.txt,5243,3,0,8,0,3,8,0.375,0,0.375000
K251456,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251456.txt,3484,3,0,8,0,3,8,0.375,0,0.375000
K220497,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K220497.txt,4593,4,0,11,0,4,11,0.36363636363636365,0,0.363636
K233342,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233342.txt,4583,4,0,11,0,4,11,0.36363636363636365,0,0.363636
K250369,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250369.txt,4501,4,0,11,0,4,11,0.36363636363636365,0,0.363636
K153351,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K153351.txt,2213,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K182901,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K182901.txt,2286,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K183046,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K183046.txt,2428,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K192832,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K192832.txt,2346,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K193170,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K193170.txt,2499,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K200232,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K200232.txt,3774,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K201836,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K201836.txt,2401,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K202170,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K202170.txt,4836,4,0,12,0,4,12,0.3333333333333333,0,0.333333
K203042,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K203042.txt,2667,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K203225,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K203225.txt,2642,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K203258,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K203258.txt,5227,3,0,9,0,3,9,0.3333333333333333,0,0.333333
K203617,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K203617.txt,2347,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K210484,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K210484.txt,2380,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K211161,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K211161.txt,2646,3,0,9,0,3,9,0.3333333333333333,0,0.333333
K213645,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K213645.txt,2011,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K220624,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K220624.txt,3295,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K220766,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K220766.txt,2390,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K221892,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K221892.txt,2895,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K222593,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K222593.txt,3675,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K223724,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K223724.txt,3865,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K223726,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K223726.txt,2403,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K230807,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K230807.txt,2363,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K231173,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K231173.txt,2750,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K231396,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K231396.txt,2598,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K232140,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K232140.txt,4072,3,0,9,0,3,9,0.3333333333333333,0,0.333333
K232835,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K232835.txt,3110,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K233334,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233334.txt,2556,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K241009,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241009.txt,2735,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K241280,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241280.txt,3024,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K242583,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242583.txt,5682,6,0,18,0,6,18,0.3333333333333333,0,0.333333
K242798,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242798.txt,3123,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K243189,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243189.txt,3752,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K243558,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243558.txt,2884,3,0,9,0,3,9,0.3333333333333333,0,0.333333
K250416,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250416.txt,3971,3,0,9,0,3,9,0.3333333333333333,0,0.333333
K251072,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251072.txt,3028,3,0,9,0,3,9,0.3333333333333333,0,0.333333
K251766,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251766.txt,3622,2,0,6,0,2,6,0.3333333333333333,0,0.333333
K251839,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251839.txt,5777,3,0,9,0,3,9,0.3333333333333333,0,0.333333
K231398,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K231398.txt,3133,4,0,13,0,4,13,0.3076923076923077,0,0.307692
K242800,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242800.txt,7073,4,0,13,0,4,13,0.3076923076923077,0,0.307692
K250087,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250087.txt,3367,4,0,13,0,4,13,0.3076923076923077,0,0.307692
K252007,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K252007.txt,3038,4,0,13,0,4,13,0.3076923076923077,0,0.307692
K232000,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K232000.txt,3345,3,0,10,0,3,10,0.3,0,0.300000
K252362,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K252362.txt,4018,3,0,10,0,3,10,0.3,0,0.300000
K121617,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K121617.txt,1784,2,0,7,0,2,7,0.2857142857142857,0,0.285714
K182344,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K182344.txt,2385,2,0,7,0,2,7,0.2857142857142857,0,0.285714
K210034,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K210034.txt,8462,2,0,7,0,2,7,0.2857142857142857,0,0.285714
K223556,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K223556.txt,3350,2,0,7,0,2,7,0.2857142857142857,0,0.285714
K232501,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K232501.txt,2450,2,0,7,0,2,7,0.2857142857142857,0,0.285714
K232712,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K232712.txt,2912,2,0,7,0,2,7,0.2857142857142857,0,0.285714
K240553,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240553.txt,2427,2,0,7,0,2,7,0.2857142857142857,0,0.285714
K240744,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240744.txt,2462,2,0,7,0,2,7,0.2857142857142857,0,0.285714
K241747,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241747.txt,3108,2,0,7,0,2,7,0.2857142857142857,0,0.285714
K241837,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241837.txt,9758,2,0,7,0,2,7,0.2857142857142857,0,0.285714
K242166,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242166.txt,4741,2,0,7,0,2,7,0.2857142857142857,0,0.285714
K242403,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242403.txt,2983,2,0,7,0,2,7,0.2857142857142857,0,0.285714
K250436,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250436.txt,4658,2,0,7,0,2,7,0.2857142857142857,0,0.285714
K252235,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K252235.txt,3240,2,0,7,0,2,7,0.2857142857142857,0,0.285714
K222275,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K222275.txt,2302,3,0,11,0,3,11,0.2727272727272727,0,0.272727
K252922,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K252922.txt,3304,3,0,11,0,3,11,0.2727272727272727,0,0.272727
K120489,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K120489.txt,3117,1,0,4,0,1,4,0.25,0,0.250000
K131044,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K131044.txt,2068,2,0,8,0,2,8,0.25,0,0.250000
K161201,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K161201.txt,1466,2,0,8,0,2,8,0.25,0,0.250000
K161959,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K161959.txt,2538,1,0,4,0,1,4,0.25,0,0.250000
K173810,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K173810.txt,1679,1,0,4,0,1,4,0.25,0,0.250000
K200760,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K200760.txt,4315,1,0,4,0,1,4,0.25,0,0.250000
K203280,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K203280.txt,5321,3,0,12,0,3,12,0.25,0,0.250000
K210831,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K210831.txt,3131,2,0,8,0,2,8,0.25,0,0.250000
K211655,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K211655.txt,3445,2,0,8,0,2,8,0.25,0,0.250000
K213583,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K213583.txt,3333,2,0,8,0,2,8,0.25,0,0.250000
K213686,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K213686.txt,4947,1,0,4,0,1,4,0.25,0,0.250000
K213717,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K213717.txt,2195,1,0,4,0,1,4,0.25,0,0.250000
K213779,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K213779.txt,1694,1,0,4,0,1,4,0.25,0,0.250000
K221432,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K221432.txt,1953,1,0,4,0,1,4,0.25,0,0.250000
K222361,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K222361.txt,3245,2,0,8,0,2,8,0.25,0,0.250000
K230150,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K230150.txt,1840,1,0,4,0,1,4,0.25,0,0.250000
K232841,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K232841.txt,3619,2,0,8,0,2,8,0.25,0,0.250000
K233676,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233676.txt,3027,2,0,8,0,2,8,0.25,0,0.250000
K233753,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233753.txt,4075,2,0,8,0,2,8,0.25,0,0.250000
K234068,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K234068.txt,3502,1,0,4,0,1,4,0.25,0,0.250000
K240642,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240642.txt,2553,2,0,8,0,2,8,0.25,0,0.250000
K240793,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240793.txt,4789,3,0,12,0,3,12,0.25,0,0.250000
K241331,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241331.txt,4685,2,0,8,0,2,8,0.25,0,0.250000
K241543,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241543.txt,2833,2,0,8,0,2,8,0.25,0,0.250000
K241596,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241596.txt,2824,2,0,8,0,2,8,0.25,0,0.250000
K241684,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241684.txt,2673,1,0,4,0,1,4,0.25,0,0.250000
K242275,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242275.txt,3162,2,0,8,0,2,8,0.25,0,0.250000
